"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Croatia","HRV","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6985170278526","42.6093367946763","42.7654784417997","42.9323241609208","43.1014208513222","43.2698296907932","43.4810302124947","43.7049267627443","43.9345442906298","44.1550121920541","44.3537265994802","44.5335371007485","44.8519560575227","44.7437682537526","45.0404793448898","45.4528971282869","45.8863598517963","44.7692068568974","45.1587508893625","46.0933600566951","45.9648581836426","45.0870891569885","45.4220749857884","45.9502426279884","46.4751175119522","46.534253476678","46.3297412758604","46.2172874237131","46.2919756272512",
"Haiti","HTI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1147429718772","44.3802288566956","44.6620518160661","44.9551560083384","45.2552009895848","45.5577016179715","45.8164674730313","46.0797171171961","46.3464683967133","46.6181779688117","46.8930212572587","46.9680387464621","47.0409963047269","47.1130930135561","47.1871334413614","47.2637044338967","47.3180328006801","47.4337761913934","47.3836900071566","47.4928050937114","47.0401436164703","47.2969631010409","47.4016596309458","47.5999463933343","47.7076797501064","47.7129192225927","47.7149012671953","47.7031592709542","47.7532785675636",
"Hungary","HUN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5051222625993","45.4363288342819","45.4502610184809","45.2587178898439","44.8572657582301","43.5154105822838","43.6992030842217","43.4278312285557","44.3246613345926","44.5382548652529","44.6056538945486","44.5787182166073","44.8654111157722","45.178804806283","45.2844081236346","45.5700841238347","45.5027680473645","45.3519120169226","45.4541484172717","45.5859758868096","46.1470619223395","46.0288075950329","46.2037261058365","45.8665757203884","45.8546149336787","45.7905811495175","45.6747462439409","45.5308211665024","45.6062451418909",
"IBRD only","IBD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4058483791509","38.4471725983807","38.4901370255314","38.4594126163125","38.5113563695809","38.5410505430019","38.5346548379394","38.5471002084939","38.5553734954826","38.6031429803476","38.632444379178","38.5913841147872","38.5558677369626","38.5438925754596","38.4887415344232","38.4810779522415","38.3066677906927","38.2161845842244","37.9962292548049","37.8686525626481","37.644507170742","37.4506672340275","37.3013061520851","37.2724885082634","37.2190178604889","37.2157449855596","37.2400243760207","37.2444943186243","37.1280150925495",
"IDA & IBRD total","IBT","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3743904085584","38.4079568953586","38.4459069501587","38.4385113785276","38.4922177152915","38.5133098108081","38.5274194386362","38.5595723533881","38.5840984658147","38.6416637014612","38.681423750893","38.6512833785373","38.6260185031761","38.62661803191","38.5957209992017","38.6128852200892","38.4936120569415","38.4415998658597","38.2923050622044","38.2222405278915","38.0790922749757","37.9524993844384","37.8574453702601","37.8628278940467","37.8613078678972","37.8986952633735","37.9475775133427","37.999800529831","37.93385422602",
"IDA total","IDA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2146026156096","38.2106865355047","38.2254447748802","38.3354109867688","38.3989106411535","38.3795833201544","38.4929490819627","38.6182761663057","38.7177444994208","38.8191187864783","38.9042508535598","38.920453291062","38.9376502595332","38.9895246865963","39.0605802373176","39.1799381803606","39.2869899989587","39.3864226896442","39.5153054414452","39.66049541435","39.8141419429291","39.9242900054315","40.0080312179043","40.1082440066587","40.2652969073933","40.4069582361783","40.5022039226829","40.6702257978825","40.7264106894494",
"IDA blend","IDB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6251651366554","33.657114543505","33.7443027918914","34.0652761118917","34.2207156950965","33.8981247650685","34.1699549724064","34.4632132714065","34.6073430509956","34.6593902787724","34.7512505018629","34.6879620017327","34.6684993931388","34.7807679533899","34.9587339657027","35.1804129761821","35.5098812004182","35.6648546297007","35.8495771565977","36.1265808492948","36.4169538934178","36.6485774290613","36.7564960370286","36.8702942011236","37.0603561703161","37.1935828621578","37.1919406680349","37.2178168601303","37.2981639265933",
"Indonesia","IDN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2947989931851","36.3504532822094","37.4046530499168","37.4791664216285","37.5533659743499","37.6182571233069","37.6615878048146","37.6936827554504","37.8069815953162","37.9631359758353","38.1816687479736","37.2956268269994","36.3522516076781","36.5235452925577","35.9387652307687","35.7170684536242","35.6322273889139","37.4429368183303","37.7932446416303","37.8672609549694","38.1237438982162","37.9630641504545","38.0633020876397","37.8710490868633","37.8951244497081","38.0516826734494","38.345916283169","38.80414243586","38.8821168443261",
"IDA only","IDX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1862397838695","40.1615501786184","40.1424223095718","40.1516887099304","40.177157544095","40.2676109951973","40.3196888893386","40.3804033263687","40.4578644726161","40.5804121194975","40.6668540741768","40.7105028513884","40.7406120012706","40.7709861650463","40.798960102074","40.8672826662048","40.8803376242807","40.9611199955058","41.0679166877346","41.1643896063272","41.2659994636168","41.3298206949671","41.410346270571","41.5104486353904","41.6535142624077","41.8084600433432","41.9448740239794","42.1638249649132","42.2063819174891",
"Isle of Man","IMN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0087340232557","25.0670760636865","25.1516025390299","25.2654580437445","25.4151458539527","25.4445637253972","25.4785378412546","25.5114172925308","25.5442932186937","25.577477455265","25.6117291187533","25.8258779207461","26.042813858486","26.2597977748759","26.4745121554474","26.6869306433235","25.9735583014161","25.2623613840333","24.5550349064351","23.854434225894","23.1625482156773","22.2554375978467","21.3680754249675","21.5239569694919","21.6825979824392","21.838630845719","22.0150775271229","22.1818924996515","22.0559027576642",
"Not classified","INX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.669159775397","35.0683071596897","35.8740002026651","36.9828207313685","37.4805808182824","37.8620528305009","38.6440567512053","39.1269150052785","39.7584652314718","40.3839948548734","40.6466779342482","40.7778992965079","41.4627886688588","41.6328750493916","41.5642643721126","42.2256718429491","42.3655318098758","43.1318316847199","43.445775722329","44.1434698118739","44.5833276619922","44.8433198570933","44.9501711142109","45.180902610349","45.0699362449888","44.9660417149153","45.3235404701093","45.5131939416619","45.5825415090816",
"Iran, Islamic Rep.","IRN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.551404245549","10.6507460429671","10.910779659596","11.2037227926758","11.5314351872178","11.8950231506872","12.2927272888584","13.092728235723","13.9156528248081","14.7538236539374","15.6045358078499","16.4146751427906","17.2505755659556","18.1242291515132","19.0492698741727","20.0379898198395","19.5579487645878","19.1392127349713","17.6659713337865","18.4937424234941","18.3298753603307","17.8261050858358","17.3306611498488","16.849623338201","16.3914606116767","17.6699496578545","19.2289143445247","19.1412261338869","19.0093617206422",
"Iraq","IRQ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.64996226396202","9.73020979105707","9.84453523197509","9.91651443644587","9.99416694300566","10.0769065914148","10.155185342618","10.2492460399221","10.6392941774677","11.0428436509749","11.4562491774512","11.8777660630929","12.3056351600131","12.7399814232693","13.1863753778144","13.6482142512124","14.1370023914838","14.6491874335284","14.5275183406253","14.4118607924046","14.3004876530264","14.1991123690507","14.1147986665516","14.1899912275323","14.2403268480049","14.3037175266111","14.3640826465833","14.3900239730574","14.4824336509734",
"Iceland","ISL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6481025135535","45.494390997812","45.8127545566486","46.4915008992684","46.7573137763978","46.6657640406698","46.2803572938827","46.1663597498682","46.3763737301258","46.9991464455554","47.2845772496558","46.718947546275","46.9337321594448","46.9367835791847","46.9212548385233","46.8887707686768","46.7049293992054","46.5949189368097","46.5110525013556","46.9118305236461","46.959056578773","47.087342472752","47.5275407497424","47.5368107364217","47.2970389673109","47.5018962341283","47.100756574997","47.2199896323281","47.5516375426654",
"Israel","ISR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7607390661976","40.148259147784","41.0651609734248","41.1625609798984","42.0033196667051","42.597026768611","42.9953264547176","43.2646249591084","43.5928881313914","44.353244530503","44.7948765647265","45.0000758389998","45.1972586026984","45.7268154394871","45.7367523411435","45.8766294800573","45.8568491729216","45.8242252550288","45.8114153155127","46.511694038604","46.4318835462293","46.3315163701682","46.7322330059227","46.6930528406562","47.0531196836564","46.9914400773171","47.1770430449225","47.0820077327391","47.0745869127793",
"Italy","ITA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.29040889617","36.6274892346008","36.2707059284295","36.1328959014576","36.4972819658218","36.8394616117351","37.1955262133475","37.4072275158574","37.7258566789882","38.2754759959352","38.5051029796787","38.9687737048025","39.1683659490707","39.3106076894347","39.9838824705256","40.0254843232359","40.2012404511359","40.2166686754974","40.6776876011051","40.7194672672173","40.8627181570079","41.1209250799756","41.6845309654589","41.870244555189","42.076917293236","41.7484320082851","41.9760370535432","42.1971949959252","42.2415139672666",
"Jamaica","JAM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5768612994658","44.9283628709174","45.2302979552578","45.5085714685","45.7674042483054","45.3492153868348","44.816393035967","44.192725763134","43.479785560667","43.4100298153763","43.3713568433162","43.5037854246501","43.6616097735491","43.8260235117856","43.9325567284548","44.1797104078591","44.2578711352001","44.3202733354121","44.3766654746386","44.44169928549","44.5271898150095","44.6237977241741","44.7393779148764","45.0971788673811","45.0409170373009","45.0842935820376","45.5126436064571","45.551780057652","45.6453648668599",
"Jordan","JOR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1235710012159","12.319266955816","12.7794243231024","13.005017468409","13.2702112163146","13.6034551215609","13.7162229082418","13.8856763348639","14.0707798108215","14.2665415408537","14.4700316720891","14.0579036418439","14.9096038220674","13.9802532397718","14.1716511396237","14.3843384307482","14.9088505810431","17.4761430607025","17.1772640427746","17.7569945121013","17.8685714255545","18.122043034229","18.074062011656","17.3762896507835","17.4430749663305","17.5305400234187","17.5894407780479","17.6654102713765","17.7719175698144",
"Japan","JPN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4370678925189","40.5879810594063","40.4937332990803","40.2929543018053","40.3130647364662","40.2595617161692","40.2631440402384","40.4476769646244","40.4830199913002","40.3577607933091","40.3534321628217","40.5560526099468","40.5230962878498","40.6953436462991","40.8527150940411","40.9985072061294","41.1242518560294","41.118372153398","41.2592330995172","41.5916970520725","41.7349305661209","41.7652549565476","41.9360217416919","42.3481556993666","42.5908748489145","42.808856873306","43.1182570903256","43.5156790737096","43.6173495852774",
"Kazakhstan","KAZ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.241416918415","48.1199460145715","48.0849765287893","48.0547806710242","48.054893799461","48.119321227005","48.2877488534004","48.4801438889045","48.672024350619","48.8460355940223","48.9951286014189","49.0423542301171","49.0764452890033","48.9916077835864","48.8018688206242","48.8782447294928","48.9767662598746","49.065343878234","49.149906549905","48.9461592423302","48.8827297113837","48.8613037682653","48.8330199302742","48.8005096294207","48.6849943133784","48.5672315265377","48.5330585563107","48.5441718787221","48.5280491344816",
"Kenya","KEN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9390532115387","48.1050564288012","48.2994241423799","48.5240538207727","48.7593834402049","48.9890123041151","49.1773624260932","49.3077441391442","49.4340439665502","49.5636968531958","49.2352349495733","48.8690734926762","48.4703787537132","48.0439366492207","47.5947710251863","47.1316033907812","47.2095209098262","47.255200903812","47.2528610714881","47.2939176443255","47.4066072689535","47.5377017777105","47.7054937396111","47.9114939001198","48.1162866244626","48.3168092455651","48.5288019476959","48.7184442831479","48.7194595246212",
"Kyrgyz Republic","KGZ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1285681236339","42.390914566225","42.891615345228","43.4897768268775","44.3975160624139","44.7005351251177","44.5001781549538","44.2261981980474","44.2608876951568","44.2303335632071","44.1100617419528","43.9605005233336","43.9762532117133","43.4268262571058","42.9432310867939","42.530567604353","42.2981826549749","42.2229744846678","42.1834099649375","42.1887395895226","41.7199417168363","41.7835776693029","41.3001355939246","40.2597501814431","41.240377299511","40.816400624463","40.1305872920034","40.0445858796534","39.9313144283822",
"Cambodia","KHM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2431374645351","51.1098642557635","50.9994284928235","50.910560276501","50.8502694579924","50.8171705731185","50.907827207698","51.1418992776524","51.3886565797333","51.6197709232248","51.6223882662239","51.8514334482014","51.189935991174","50.4587384487661","49.6546120953523","49.8407665767282","49.9521237108628","50.0549462497112","50.1396206253699","50.194015905643","50.2520927324157","49.9591665489459","49.636133846217","49.2828807774645","48.9105916810225","48.5246928456017","48.4543802281942","48.4143999170018","48.3641523407055",
"Kiribati","KIR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5736629845843","39.356696445704","39.1726913835184","39.1824789285852","39.353526793671","39.6150550466124","39.9155027317276","40.4021562640445","39.3587549406917","39.8237205578177","40.360769515267","40.6469925622393","40.6501062732862","40.3357565432246","40.6922980914718","40.9233450008349","41.1441502458057","41.0911394618748","41.150975230536","40.8366211429026","40.962549048493","41.02152480608","41.113145088297","41.2371592829669","41.5037047355784","41.7530427132261","41.8910775843257","42.0987594018724","42.0878581928973",
"Kuwait","KWT","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0617452837025","26.3543223028334","","","","26.595860951634","26.8822656865485","27.1065845207851","27.2731621733176","27.4781924028345","27.5788720820823","27.4176526871228","27.2676499144667","27.016669912437","26.9052376605866","26.8744076676099","27.3635459642099","27.9090488171899","28.5072989980515","29.2208012926943","29.8420498462784","30.3097523278675","30.7883754214076","31.2819738375434","31.7040430525464","32.0355134503124","32.0104312072551","31.9587709837611","31.8970311356128",
"Latin America & Caribbean (excluding high income)","LAC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4146073694486","34.796111176665","35.2015864280604","35.6047594174338","36.0298905990297","36.6543674838347","36.7191717114035","37.1765910514343","37.4773670480596","37.7741664700267","38.0852134183846","38.4895434166349","38.9407115066994","39.1452864310891","39.6032163122748","39.9052041928978","40.0605417567751","40.1474001093206","40.2133748750167","40.5313887060081","40.4594601654072","40.3841900602607","40.6931409081004","40.7290755403533","40.6401154193643","40.7837279128558","40.9498980516545","41.0921496480915","41.1229092788673",
"Lao PDR","LAO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8410933153376","49.877441438344","49.9365820354382","50.0053123646369","50.0820079219559","50.1459599121216","50.1594810303877","50.1649907692389","50.1715729526987","50.1910501801475","50.2285801789572","50.2865760102972","50.366378798553","50.4495671229524","50.5170903380226","50.5565067070643","50.5068608454216","50.427322979658","50.3274404127001","50.2186207110673","50.1086711216836","50.0467457794273","49.9865318020326","49.9312977283333","49.8784541878057","49.8258536301282","49.7791564944681","49.7336835450115","49.6823607167123",
"Lebanon","LBN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4975632808577","22.6356856296285","22.7380578821598","22.8411372018113","22.9594136903751","23.0880347035609","23.2052147232608","23.2595279226815","23.4365842880678","23.506059297377","23.5013618669462","22.7703998970846","22.1392364724131","21.6420982873237","21.3592653317601","21.4423298479388","21.7316389950687","22.0974695888724","22.561867895268","23.042444175273","23.4386372501816","23.7270399270224","23.9599404144868","24.1098117335087","24.2205566166632","24.340390320557","24.5319454551266","24.7064973042459","24.7718013858263",
"Liberia","LBR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1109582517594","47.0656227578431","46.7562244395113","46.5445007968027","46.4508302160649","46.3781250991286","46.5494658688861","47.4330525251221","47.7040424870971","47.9235829104447","48.3554082542996","48.2365466140116","48.1983145657767","47.6759566331049","47.6830464639258","47.6640913049475","47.6395953512165","47.6378523749499","47.611752222349","47.6009391332685","47.675602845311","47.7809639808869","47.919380423626","48.1147178656492","48.2405699382991","48.3823073142471","48.4942087000091","48.6840768411891","48.6897808431467",
"Libya","LBY","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4983330219846","14.6512213015111","15.2079045711101","15.8185034317365","16.3093537405169","17.1046502239089","17.6110318605184","18.147282989729","18.6502282464711","19.1218545094081","19.5188846888343","20.0248811279142","20.5013677704054","20.6719510333555","20.9762357698373","21.0798733270567","21.243145102069","21.3751930407212","21.5599762539431","21.8021350196226","21.8725038678804","23.9620801733478","22.4199540694633","23.4692687070446","24.6667447641435","24.8458453563287","25.0051192178592","24.4676950338782","24.5107261522454",
"St. Lucia","LCA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1472726608454","39.1271043021288","39.5376831821354","39.9671249764567","40.3917612442203","40.8006603384234","41.2341444473207","41.617728531856","41.980198019802","42.337509256041","42.705304025627","43.0664513151823","43.3217352264437","43.8595058198897","44.5333931209116","44.6794888211642","45.0332770438065","45.0523541218291","45.2241922355523","45.0579713498878","44.9598197008673","45.2134540750323","45.2487447652876","45.3371592539455","45.3647699127273","45.5280381171789","45.5955867893479","45.7619495440978","45.9708288005157",
"Latin America & Caribbean","LCN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6653495786144","35.0734355518383","35.5143081610579","35.9253096549286","36.3467150715547","36.9110067193955","37.02192423791","37.4818590967929","37.7695878559368","38.037295475542","38.3118496084207","38.6525151021201","39.0149541158424","39.2407644524116","39.6813023898164","39.9471798246206","40.1066163970487","40.1782954171327","40.2497253765347","40.5646029515654","40.4833914681423","40.441513173284","40.737169440125","40.7683852888495","40.6911332283579","40.8430352960608","41.0259877926171","41.1831180250724","41.2090368520224",
"Least developed countries: UN classification","LDC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8440264869007","40.8057602647329","40.7698061441949","40.7634153921067","40.7798215193536","40.8656740106909","40.9487084304633","41.0355285395975","41.1357524522289","41.2353912009442","41.2910349306398","41.3305009958629","41.3479670830091","41.3673745741855","41.3958795143854","41.4686367788003","41.4975121657961","41.5886174770408","41.6875435193628","41.7930294940528","41.8948786363745","41.9598146250787","42.0366496490432","42.1222896500129","42.2382390739578","42.3858354297863","42.5161316174412","42.7291423622081","42.7696746651337",
"Low income","LIC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6564439275709","45.569069429724","45.4797298503436","45.4108610678566","45.3645612143529","45.3997175829554","45.3917015995335","45.4141646759662","45.4399429482988","45.5291206410601","45.6038591497203","45.5979229221021","45.6089266241646","45.6239279104048","45.6279328526697","45.6315116304649","45.5688332895921","45.521710155215","45.4891482315735","45.4526431050093","45.4213162696076","45.3918465345333","45.3827251007133","45.3961475708453","45.446620703913","45.5268655202801","45.5925985374553","45.6706976094721","45.6630493154149",
"Liechtenstein","LIE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2002510152632","34.5795403858183","33.050470320894","32.8860547213236","33.4004579029077","32.7035658082676","32.1812413033586","31.8476267732255","35.197571314924","32.9642348912154","33.0947264054914","33.1793538704759","33.2748922767","33.3794287846378","33.4870756268301","33.5948383823275","33.6791640582261","33.7673949774835","33.8564158001436","33.9518493560345","33.0033603113466","33.1220188071787","32.1289624721091","33.9397914922582","33.7066776399115","34.0627767324099","34.4846760435904","34.9479523337014","35.0328137018662",
"Lower middle income","LMC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8903039209314","31.02493301512","31.1812285411393","31.2912348791576","31.4063702028768","31.3695260134857","31.4129110253944","31.458848363857","31.5520618498049","31.5861284025707","31.6464955898093","31.6355198618193","31.5676368747076","31.6865359163236","31.7166629240209","31.8168818788372","31.5836616889366","31.5859118922487","31.3603524623213","31.2046975098076","31.0320588825584","30.7206300083984","30.4397973547945","30.5766788768244","30.7083353979199","30.8102098049717","30.9439687413633","31.0970407707199","31.0846235278656",
"Low & middle income","LMY","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3866113098916","38.4135122639731","38.442746095816","38.4292274923001","38.4770074209806","38.498523061179","38.5077343296197","38.5368809279601","38.5581942735377","38.6155713845208","38.6521669306371","38.6223801031834","38.6037382800614","38.6011234487119","38.5686758907364","38.5880089837707","38.4699151900601","38.4211194753811","38.2688881878594","38.192791799495","38.047673174753","37.9176615608265","37.8171634164816","37.8225962551205","37.8199036347746","37.8548381892962","37.9010504753536","37.9504030060622","37.8840920191072",
"Lesotho","LSO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2348026526821","48.2475556001822","48.2748786924321","48.3117127435602","48.4070945831899","48.5464985809518","48.7524974068511","49.0196981148483","49.3088539840532","49.5849822046343","49.567518919113","49.3682083631077","49.1122092966277","48.8236046094002","48.5330848540588","48.2651151876876","48.0252414097494","47.8092119981109","47.6083851019238","47.4172205494393","47.2269759557314","47.0398984382595","46.8562672650957","46.6724702807219","46.7839909043719","46.8674700091799","46.85919173709","46.8616764759263","46.7462479053098",
"Late-demographic dividend","LTE","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2550167682639","44.2502663738788","44.2533745903873","44.2388626710242","44.2432751854681","44.2526971783503","44.2672711093582","44.2934688808134","44.3349610491066","44.4092801204096","44.476623805126","44.4506850494931","44.4537339640067","44.4222321971827","44.3673960226659","44.3253607428201","44.2308312691924","44.1321902760971","44.0046786381602","43.9396451700838","43.790428354386","43.7638248758858","43.7622539442808","43.7243141080138","43.6974543560144","43.6690880659272","43.641612019728","43.641112338219","43.5621617284874",
"Lithuania","LTU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8557098226484","46.8405248712631","46.8529228618915","46.8697705248635","46.9244193623326","46.9862590784869","47.109077830528","47.283298373269","47.4629527309297","48.8408959401726","49.4751507975568","49.1625114133863","48.7832255747126","49.6465559170928","49.0079681224915","49.105380206171","49.5489166922983","49.3616596122252","49.4976004104892","50.3766451128096","50.6246413307949","50.3949998562178","50.6153788122704","50.136988160721","50.1785497306565","50.4650128342726","50.5960829222378","50.6155887361606","50.6388185705985",
"Luxembourg","LUX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6872578185545","35.6579082449137","37.2061158482799","36.4543379532673","37.2293691300193","36.0545516373247","36.7638129933212","37.6352622404777","37.7806991200086","39.0987372417398","39.7287345360142","39.8941121712823","40.289548747204","40.9255460978361","41.9492745707505","42.3370825519113","43.1691835671963","43.4879854779182","43.4621841114287","43.2629319358322","43.444486946141","43.9316758959528","44.2797141424273","44.068388924975","44.1587138103951","45.1377541998232","45.0469364522638","45.884619759478","46.0147834548217",
"Latvia","LVA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4481456003917","47.4853105407024","47.5716510281493","47.6339406460695","47.7500612310132","47.8291582161215","47.8967145573991","48.7983117912642","48.3346626047618","47.7132917038359","48.1156064697939","48.7800406286439","48.6916708288461","48.8968852049514","48.5113089173975","48.4921209594547","48.5325192868639","48.3981790046845","49.1068262565443","49.833920965174","50.2957878456033","49.797038410734","49.9186916946494","49.9435474157642","49.5635970877353","49.5854788011624","50.1067740553916","49.9202412429255","49.974187975815",
"Macao SAR, China","MAC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4832541098596","39.7528532177956","40.7913261178389","41.2713744453861","42.2456273022223","42.2568874398854","43.1394380748899","43.519907331779","43.9187347931873","44.7142334152685","45.5189389900751","45.9977836879433","46.7689130100415","46.3100692686768","46.7408050875238","47.3778018869752","47.4580278165736","48.2740279231757","48.291019570452","48.7795832632124","48.4697614003152","48.7675198361168","48.4948064751182","48.9416369274623","48.7380164130658","48.8763001485884","49.076384497125","48.6931870141747","48.7621740088963",
"St. Martin (French part)","MAF","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
